user_id,num_ascolti_totali,num_ascolti_artista,settimane_totali,settimane_artista,artisti_univoci,generi_univoci
DannyPeaks,174,1,20,1,93,21
Danny_Shipman,163,1,6,1,84,19
Danny_Yagami,163,2,10,2,82,33
Dannykins,129,10,5,1,49,20
Danpaddy,170,7,6,1,39,6
Dansmith93,84,21,5,3,29,16
Danza1234,115,1,5,1,73,22
Daren68,148,18,4,4,46,10
Daria_McGregor,110,2,16,2,66,23
DarkDude98,152,1,2,1,95,35
DarkHeart220,9,1,1,1,9,5
DarkWedgeXIII,133,2,10,1,53,22
Dark_Ronius,70,12,4,3,26,13
Darkson001,188,1,2,1,83,23
Darkus,66,13,6,1,27,19
DarrenStalford,178,1,7,1,126,38
DarthDan,180,13,5,2,65,21
DarthNM,103,5,6,3,53,21
Darth_Haggis,121,1,3,1,46,25
DarwinGirl,166,1,2,1,127,23
DavCo,149,14,3,3,40,13
DaveCanham,159,1,5,1,89,27
DaveFMV,154,1,10,1,97,24
DaveIsHere,145,1,7,1,117,31
DaveMusicUK,190,2,2,1,108,29
Davehopes,153,1,9,1,118,36
Daveman_74,179,2,2,1,129,36
DaveyEd,159,1,18,1,103,31
DaveyWakelin,118,1,3,1,56,15
DaveyyyyyyBoy,135,6,13,2,39,20
David111190,137,1,4,1,81,20
DavidB6937,101,2,5,2,18,7
David_Lazar,51,1,4,1,31,15
DawnthiefZen,122,3,4,1,46,19
Dazla93,129,1,11,1,39,14
DeKroonCat,157,2,9,1,118,36
DeadHadrian,146,1,2,1,25,12
DeadStarErased,153,7,8,2,71,28
Deadernest,161,2,7,1,113,26
Deadstar1982,133,11,2,1,89,27
DeanLambert,123,1,8,1,20,7
DeanSheamus,169,9,3,2,14,11
DeanoMachino,178,11,5,4,94,29
Deary,140,1,29,1,31,17
Death10014,149,5,6,3,68,20
Death_by_Lumber,83,3,4,1,65,25
Deathbyplatypus,158,14,7,2,82,25
Deaths-Demise,117,3,11,2,33,16
Debacer00,109,1,6,1,89,34
Deceived_,162,1,17,1,55,22
Decent_Jam,108,1,2,1,23,9
Deebster,172,27,2,1,15,7
Defunkto,183,1,7,1,142,33
DefyingScience,137,2,2,2,56,23
Delibird,124,1,6,1,99,34
Demeurant,96,1,6,1,48,23
DemiCouture13,135,1,13,1,84,25
DemiLOVEato,59,1,7,1,19,6
Demigod1993,148,10,5,2,26,11
DemonDave196,178,1,5,1,112,27
Demostrike,155,8,5,2,61,21
Dendie,169,1,3,1,115,42
Denken,121,5,1,1,55,16
Deo001,106,3,11,1,43,14
Depth_lt,161,1,2,1,64,16
Designer_Drug,125,1,9,1,25,13
DesiringMachine,139,1,18,1,66,25
DetectiveArmani,140,1,11,1,40,15
Devious_Cupcake,75,3,5,2,50,22
DevonBlueEyes,152,1,2,1,68,20
Devon_fthc,159,1,8,1,50,11
Dexter_Paine,149,6,2,1,97,39
Deydalarozi,125,1,7,1,69,23
DezzyDare,96,9,8,2,48,20
DiabloLiam1212,148,14,14,3,49,13
DiageoLiam,103,1,4,1,72,26
Diddy_1989,145,3,12,2,64,21
DieselRainbow,141,11,3,2,62,20
Diessirae,86,1,5,1,49,16
DifferentlySane,158,3,21,2,55,24
Diggers88,170,1,7,1,42,14
DigitalFidelity,157,2,2,1,82,26
DilshiniMendis,177,1,12,1,129,30
Dinendal,163,6,22,5,73,14
Dinkydaisy,182,8,11,4,83,23
DionRushe,103,2,6,2,53,25
DirectMaster,173,1,9,1,125,43
Disasterplan,137,26,5,3,71,23
DiscoDes,87,1,9,1,76,23
DiscoDonkey995,50,1,3,1,8,4
DiscoStu83,99,1,2,1,33,8
Disco_Stulad,128,15,2,1,10,7
DiscouragedDays,159,4,2,1,59,19
Dixie-Doodle,128,22,3,1,37,13
DixonHill,89,1,4,1,39,16
Dizeh,146,4,3,2,70,30
Dizzeemonkee,129,8,8,4,75,28
DizzyAutumn,140,3,11,1,47,15
DjLinx,168,1,13,1,87,26
Dnieper,171,2,8,2,71,20
DoDaLiiCiiOuS,115,1,5,1,84,29
DoNoWrong,132,1,12,1,55,14
Dobzilla,169,1,2,1,58,19
DocJock,154,1,7,1,100,24
DoctorO,164,1,2,1,122,36
DoctorRabbit92,151,1,5,1,14,5
DogBoob,166,1,4,1,93,24
DogWithPen,110,28,3,1,19,6
Dolliechopss,155,3,3,2,50,16
Dollyoaks,141,1,8,1,79,25
Dom1826,127,5,7,3,71,26
DomBorromeo,156,1,5,1,87,20
DominAmy,172,1,2,1,85,17
DominaCaffeine,165,1,12,1,74,20
DomoKun00,94,1,13,1,33,10
Domstercool,23,1,2,1,19,11
DonlTobinator,78,2,2,1,56,24
Dottie-Lottie,176,1,7,1,160,36
Downontheupside,188,1,12,1,44,22
Doyle-Doyle,151,26,6,2,42,21
DrBobDeath,179,1,11,1,120,28
DrGonzo1977,101,2,2,1,27,6
DrGrem,146,8,5,1,86,26
DrHamHock,141,8,8,1,19,10
DrWu,98,19,3,2,38,15
Dr_Tom,130,1,14,1,48,18
Dragon-shadow,91,2,4,1,30,14
DragonOfShadow,154,6,3,3,42,13
Dragonsword256,111,1,21,1,64,17
Draig13,128,4,14,2,68,32
Draugen777,165,2,3,1,32,12
Dravos,191,28,13,1,36,14
DredJoe,175,5,3,3,107,24
DrewGuitarMan20,163,2,10,2,75,24
DrifterUK,182,1,9,1,89,24
DrpDdJrdn,106,1,6,1,65,27
Druggedhippy,146,12,2,1,65,24
Drwhomusician,118,2,6,1,39,16
Dsambucci,186,1,8,1,118,24
DumbledoreAtSix,139,1,6,1,49,15
Duncan_1992,154,2,9,2,39,13
Dwyer_s,189,1,7,1,36,15
Dyerskyle,133,5,10,2,47,16
Dylan-Butters,147,1,11,1,59,17
DynamoNezden,173,1,14,1,130,37
Earl_CG,167,1,14,1,112,27
EastwingChamp,129,1,5,1,80,25
Echleon,157,12,8,1,52,16
EchoDeck,132,1,13,1,61,24
EchoUK,189,2,4,2,64,17
Ecthellion,145,3,9,1,44,17
El-Mantino,128,3,16,3,80,25
ElRyo,160,6,10,3,48,18
El_Kinoflop,122,3,11,3,78,27
El_MariachiVD,128,1,11,1,19,12
El_Oscuro,119,2,5,1,27,11
Eleidan,157,1,11,1,112,25
Element78,179,3,1,1,145,37
ElizaKitten,139,2,4,2,88,22
ElleHolly,159,2,11,2,91,18
Ellie-Anne-Or,177,1,2,1,88,33
Ellie-Xo,32,2,7,1,21,8
EllieDearn,108,1,3,1,36,12
EllieJelly94,96,2,7,1,31,13
EllieLovell,176,1,12,1,93,30
EllieTipps,180,1,6,1,140,29
Ellieball,162,1,3,1,80,34
ElliotLewis,157,1,4,1,82,25
ElliotV123,145,1,3,1,78,23
Elliot_G,85,1,14,1,68,22
Elliott999,109,2,4,1,48,15
Elly1x1,79,1,2,1,55,17
Eloise89,169,1,7,1,143,35
Elr1k,165,1,9,1,74,28
Em-rem,167,3,18,2,103,27
Ema_W,137,1,8,1,52,18
Emejapazco,115,8,10,4,38,12
EmergencyExit,143,29,5,2,29,9
Emg74,109,1,12,1,74,27
Emilia-Louiza,126,1,5,1,67,21
Emily0_oStrange,133,2,9,1,73,23
EmilyWithers_,119,1,12,1,39,16
EmiweeHale,159,24,12,3,24,9
EmmaBunce,166,1,8,1,114,28
EmmaK822,105,1,8,1,26,10
EmmaStokess,170,10,6,1,75,25
Emma_Face,82,1,5,1,45,16
EmmaaBrereton,156,2,8,2,44,13
Emmaness360,146,1,3,1,133,39
Emmaria_91,157,7,4,1,33,12
Emmey1979,70,1,4,1,55,16
EmmyLou3004,133,2,6,2,71,15
EmoTigger,186,4,6,1,133,33
Empty-inside,39,1,3,1,24,7
Emyr,133,2,6,1,54,14
EmziDarling,67,1,6,1,30,7
Emzikal,134,1,4,1,109,23
En_Route,38,1,2,1,20,6
Eneeth,120,4,2,2,73,26
Englandmad,128,1,8,1,59,17
EnglishFool,108,1,15,1,89,27
Enrico_Gatty,163,2,3,1,60,28
Enshii,139,2,21,1,81,18
Eonboywonder,171,1,5,1,115,36
Epstra,169,3,10,1,67,26
Eraph,170,1,1,1,60,27
ErasedCitizen,105,3,2,2,48,22
EricaDisconnect,178,1,6,1,109,38
Erinizzy,112,12,4,3,19,8
ErisDS,181,1,9,1,95,23
Erotomainiac,159,9,3,1,16,10
ErrinM,156,7,5,1,48,17
EstrellaDeMar,141,1,3,1,43,20
EuanCoulthard,149,11,1,1,25,11
Euggs,155,3,3,2,129,31
Eulaca,152,3,17,2,58,19
EuricaeriS,112,1,5,1,30,14
EvLuke,155,1,8,1,89,23
Everywheel,106,1,5,1,66,25
Evills,158,1,9,1,60,25
Evilpengwinz,181,1,2,1,80,17
Ex_Luther,137,2,4,2,78,25
Exogenesis89,41,17,4,3,12,7
EyeDoubleYou,152,2,5,1,82,17
EyesOpen_,28,1,4,1,13,8
Ezekiel2500,146,3,18,1,92,31
Ezziotz,130,2,3,2,54,19
F257,144,1,9,1,66,28
F4honour,180,1,17,1,64,20
FA-Eldiablo,149,1,6,1,75,12
FA5878,160,6,6,3,67,28
FALLOUTALEX,167,1,14,1,121,27
FFXFan,141,5,2,2,101,25
FIHS,186,3,4,2,104,22
FOXhiley,98,1,12,1,41,13
FPCypher,122,2,12,2,54,16
FUNKmillitia,156,11,8,2,71,18
Faded_To_Grey,162,7,5,2,102,33
Fadger,83,13,3,2,47,12
FaerieMagick,125,3,11,2,59,20
Fahuadai,182,1,3,1,87,20
Fairy_Nuff,86,13,7,3,23,10
FaithbyCourage,145,5,18,1,44,18
Falconwings14,130,2,2,1,84,28
Fallen_Angel267,185,1,4,1,136,29
FantasticHam,134,5,5,3,42,21
FarkMarrall,137,2,7,1,27,14
Farrmark,147,3,25,1,93,22
FashionFuneral,146,1,19,1,97,34
FatMitch,160,4,10,4,45,14
Fatboy1973,119,3,7,3,79,19
Fate44,185,1,10,1,151,35
Fauxy2007,118,3,9,2,62,17
FayCranham,103,2,5,2,44,14
FayWilson,163,3,3,2,72,26
Fayt100,132,2,5,1,43,14
Fayyyy,152,5,4,1,84,19
Fe77a7i,131,9,4,2,30,15
Featherfin,108,1,4,1,15,6
FecknAwesomMatt,162,1,16,1,82,28
Felion,174,2,5,1,96,35
FernandoShaun,133,38,2,2,40,14
FerrumDeus,162,21,3,2,74,27
Feyyore,157,1,9,1,80,34
Fez_irwin,157,1,9,1,61,24
Fezichimo,117,2,5,2,66,29
Ffrenzy,117,1,13,1,97,23
FiLLMoLoNeY,176,2,5,1,112,24
FieldSimon,156,1,2,1,124,34
FinalCloud2,49,1,1,1,38,17
Finalblast,143,3,5,2,59,18
Finlay93,84,1,8,1,49,16
FireFlyUK,138,1,5,1,72,11
Fireflylive,161,1,7,1,91,25
Firehair12000,171,1,2,1,129,47
Fireyfish,179,2,3,2,78,20
FirstAssault,124,2,9,2,56,20
Firstmuse,167,16,2,2,58,25
FiyreKat,164,2,22,2,80,17
Flam3o,134,1,1,1,61,28
Flannigan101,168,3,5,2,94,28
Flav_S,177,1,6,1,106,32
Fleetaire,141,2,4,1,88,25
Flib-gibbet,123,2,2,2,86,32
Flikk,168,1,9,1,79,30
FloorCollapsing,147,1,15,1,44,14
Florentina83,121,3,3,1,34,10
FlorkyDork,141,7,5,1,74,36
FloydDuff,181,1,3,1,147,24
Floydianslip66,172,1,23,1,93,27
Flundlebry,145,30,2,2,15,9
Flutterbyes,117,1,5,1,66,21
FluxFly,154,1,1,1,114,27
Flyboy-Fox,149,1,2,1,135,45
FollowGuinness,150,1,5,1,69,22
Fonmon,173,1,10,1,142,26
FooledBySecrecy,195,14,2,1,16,9
Fordy136,161,1,11,1,96,24
ForwardGrant,134,3,9,2,90,31
FosterK,166,3,9,2,92,27
Fowlowl,145,1,4,1,84,26
Fox-In-The-Box,88,1,1,1,44,13
FoxyMini,112,4,15,4,55,12
Franz_fan14,124,8,17,2,27,16
FrazzaB,183,4,3,1,135,20
Freddie18,149,2,11,1,66,23
FreeSicksTee,134,1,5,1,87,34
Freekygeeky,116,7,8,1,17,9
Freese-r,174,1,7,1,24,6
Freeway13,179,1,2,1,106,26
FreyaWillow,133,1,5,1,71,17
Fridayiminlove7,140,1,7,1,66,20
Fridgeboy,107,11,8,4,26,11
FriendlyBob,161,2,10,1,108,21
FriendlyFreja,141,1,2,1,110,29
Frizzywigg,179,4,3,2,107,21
FrostyGrimness,165,2,6,1,72,21
Frugalnory,159,2,7,1,23,12
FunkyCrime17,110,1,9,1,23,8
FunkyMonk--,138,2,12,1,46,15
FunkyRenegade99,136,1,17,1,28,14
Furymuso,83,1,7,1,10,4
Fusaiyuki,130,2,2,1,63,28
Fusen,51,22,2,1,5,4
FvckForever,159,4,15,1,64,21
Fyorl,140,2,4,2,54,17
G33JAY666,162,1,6,1,89,14
GBC1981,176,1,4,1,92,22
GJeff,192,2,2,2,57,15
GKiiD,370,2,2,2,179,38
GU391,93,1,13,1,69,18
GVH27,105,7,4,1,63,26
GXBXM,171,2,6,1,122,28
Ga5tn,156,9,4,2,71,26
Gabefa,93,10,5,2,45,23
Gagsy10,123,4,8,1,60,15
Gaidheal,177,4,1,1,88,32
Gailiebabes,132,2,9,2,36,18
GameSammich,119,2,9,2,66,18
Gamester1,180,5,9,2,69,19
GanjaPolice,116,1,1,1,86,27
Gareeh,162,14,7,3,35,17
Gareth125,148,1,5,1,77,21
GarethBlinx,102,7,2,1,29,16
GarethONACID,158,1,3,1,104,35
GarethSherry,121,2,3,1,34,14
Gatnar312,163,10,2,2,57,21
Gav777,117,2,3,2,76,31
Gav_et_al,181,1,4,1,120,36
GavinTheGreat,164,1,1,1,104,31
Gaz_7,171,1,12,1,93,29
GeJones1993,154,8,4,2,60,22
GedWTF,170,1,4,1,76,30
GeezyT,161,1,5,1,104,27
Gem_CuttOff,128,2,5,2,63,25
Gembob,146,2,2,2,55,23
Gemma1309,105,1,12,1,86,30
GemmaWarnock,163,3,4,1,78,17
Gemmaaaaaa,115,1,2,1,69,20
Gemzfnuf7,158,1,17,1,122,29
General_Birdy,131,6,9,3,50,25
Geodine,154,2,7,1,64,13
Geokent,102,1,5,1,34,17
Geordie4lyf,162,1,5,1,125,25
GeorgeJefferis,162,7,6,1,41,14
GeorgeMillo,153,9,3,1,29,11
George_d,180,4,10,4,90,31
GeorgiaRamone,105,1,9,1,94,39
GeorgiaaaMEOW,136,3,6,1,30,11
Georgibomb,135,1,2,1,65,21
Georgina-94,120,1,3,1,45,15
Geormajesty,172,3,5,1,50,17
Gesiwuj,151,1,3,1,26,12
Get-it-Get-it,189,1,13,1,135,31
Gethrider,117,2,8,1,77,28
Gherkin13,161,2,11,1,109,37
Ghetto_child,133,1,9,1,75,19
Ghorbadul,180,1,1,1,70,36
Ghost_euk,185,1,6,1,84,30
GhostlyTuna,124,4,7,3,95,29
Ghostrider2112,142,4,11,1,26,11
GiaHorror,180,1,7,1,101,25
Gibbo_911,175,1,3,1,98,36
GigaHertz,150,1,6,1,115,36
Gilaventi,173,4,9,2,54,12
Gilgameshhh,161,1,4,1,42,15
Gillianx,181,1,7,1,115,22
GillsFan,91,3,9,2,24,11
Gin-In-Teacups,92,1,8,1,66,23
GingerDolly,160,1,10,1,100,30
GingerLover,122,1,6,1,77,23
Ginger_Warrior,156,1,3,1,107,23
Girl_Problems,181,1,2,1,75,22
Gitly,123,1,8,1,58,17
Gixermouse,168,11,3,1,66,13
Glanis,139,2,4,2,71,25
Glastogirl,186,2,3,1,90,20
Gleep,150,1,8,1,107,37
GlennDaaa,141,1,2,1,72,23
Gleshh,157,1,2,1,101,27
Googlewhacker,141,1,7,1,32,11
GotB,116,3,1,1,60,22
GottaBeAndrew,187,5,4,3,76,19
Gr3g_UK,153,1,4,1,124,36
GraceCC,90,1,4,1,40,16
GraceWasteland,117,1,3,1,53,21
Grace_Ox,157,17,5,3,68,24
Graetronica,34,1,5,1,17,7
GrahamSimmons,115,1,4,1,66,17
GrantRS,173,2,6,2,88,23
Grazmus,108,1,13,1,77,22
GreatGrumbleDuk,114,1,19,1,78,27
GreenDayKitty13,109,5,2,2,47,18
Green_Gecko,123,9,7,2,16,12
Gregthegreat,174,1,4,1,88,30
GreyChaus,128,1,7,1,100,27
GripperStebson,159,1,2,1,42,18
Groovioles,98,3,3,1,20,11
Groovurism,132,13,4,4,89,26
GroovyAlexa,142,5,3,2,63,22
Groovyfella,165,2,2,1,126,36
Grovesy-19,157,7,4,4,54,15
GrumpyManDJ,181,1,4,1,124,36
Grunge_Princess,164,2,7,2,101,33
GuidingLighty,188,2,9,1,68,20
Guiltyparty,181,15,4,1,30,17
GuitarAndy,173,1,8,1,26,9
Guitarfan1995,150,13,6,1,32,10
Gullando,114,2,5,1,100,29
Gully666uk,158,2,8,2,124,32
Gurfred,102,1,5,1,77,26
Guriinii,160,1,9,1,69,25
GuyStephenson,155,1,4,1,55,15
GwiDan,172,2,13,2,122,21
Gyike,140,1,18,1,72,29
GypsyTrash,168,1,16,1,111,32
Gyser,129,3,12,2,37,11
H0wl,113,16,10,4,34,11
HATExMExNOW,100,1,3,1,79,19
HAZAMAN,162,2,19,1,88,34
HEADPARTY,142,1,18,1,74,27
HFC_1875,74,2,4,1,42,14
HIMFOREVER,143,1,30,1,63,16
HISDIZZYNESS,174,1,7,1,105,26
HJMills,185,1,6,1,89,24
HOWLIN_WOLF_,149,1,6,1,111,25
Hackett85,94,13,7,1,19,8
Haggot,110,4,4,1,14,7
HairyHighlander,191,1,9,1,48,10
HallucigeniaUK,70,2,1,1,39,18
HamVivian,125,52,6,5,24,10
HampshirePsycho,180,1,8,1,101,15
Hani_Death,185,1,6,1,94,25
HannaHLouise11,151,2,4,1,100,32
HannahIndia,170,1,4,1,81,24
HannahJuin,171,4,4,2,64,15
Hannibal89757,103,25,2,1,12,8
Hannisburg,162,1,2,1,136,38
Hanslowd,164,1,15,1,54,14
HansomPilot,134,2,23,2,51,17
Hanstein,86,1,12,1,29,18
Hanzaaarr,103,1,8,1,40,18
HappyDani,52,2,6,2,43,18
Harleeeeey,131,1,7,1,75,20
Harlequin_Ink,110,8,4,1,27,9
Harmeston,131,1,6,1,58,21
Harmonikz,158,2,15,1,47,13
Harpalss,181,4,1,1,145,32
Harrioto,172,4,10,4,98,21
Harrison101,95,5,12,3,54,16
HarryIndulgence,144,2,7,2,89,37
Harrycudmore,161,1,10,1,113,38
Harty92,54,1,13,1,46,23
HausOfLaura,133,8,11,1,24,8
HawnyPrawny,74,1,5,1,30,10
Haydn-RAR,101,1,2,1,30,15
Hayles-Layton,116,23,13,4,45,14
HayleyAnn91,181,3,1,1,57,15
HayleyM94,98,9,8,2,45,14
Hazeluv,132,1,7,1,101,29
HazzaAsh,153,2,9,1,98,22
Heatseek185,159,2,8,1,35,10
Helen2206,141,1,6,1,116,23
HelenStaffs,127,1,10,1,81,20
HelenaFae,131,1,2,1,34,16
HellAnge1988,136,1,7,1,98,27
Hello-Kitty94,106,1,15,1,54,19
HelloMofo,177,1,2,1,114,31
Helvyg,84,1,1,1,51,28
HenryBaines,180,14,13,3,60,19
Hergest,142,1,1,1,88,22
Hestee,129,1,4,1,75,18
HetJammin,179,12,4,3,56,16
HevaW,110,2,9,1,58,16
Hevzz,175,9,2,2,82,22
Hexorian,175,1,3,1,148,30
HezzyFP,150,1,2,1,85,41
HiMyNameIsKyle1,93,4,5,1,43,18
HiiJoe,153,2,8,1,53,20
Hinrodath,163,2,8,1,108,31
Hipll,192,4,2,1,78,23
HitlersMum,149,2,7,2,128,37
HitsTheGround,112,1,2,1,48,19
HoagieTunes,117,43,4,1,8,4
Hodgerton,175,1,5,1,113,14
Hog3y,146,3,16,2,59,16
HotCookies,91,59,9,7,20,10
Hunterpwns,135,3,4,1,92,35
HyperMuseumBurn,179,12,3,1,21,11
Hypermusick,160,1,5,1,42,17
ICDarkly,147,1,8,1,84,21
ICHACAWAB,173,2,1,1,142,41
ICNH,127,1,10,1,22,7
ILikeManyMusics,56,1,6,1,38,13
ILoveMuse-ic,132,1,3,1,67,26
IM85,158,2,7,2,105,23
IRejectReality,96,1,8,1,25,15
IYW,136,15,4,2,34,12
I_R_Mike,124,1,7,1,98,25
Ian-E,165,9,19,1,62,24
IceWarm,169,3,11,3,91,21
IchBinObscure,92,3,2,2,43,23
Icosahedron,156,3,7,2,95,33
Igetallthegirls,160,1,11,1,109,30
Iggy_McYaldy,157,4,16,3,73,29
Ilbombero,162,1,5,1,96,27
Ilishxo,125,1,4,1,30,11
ImJules,140,1,3,1,107,18
ImVeggieIAm,130,1,5,1,51,19
ImaginaryDesign,180,1,8,1,133,26
ImmaPlugInBaby,143,1,4,1,30,9
Imorpher,155,2,4,1,68,23
Imthinking_emma,148,1,10,1,41,13
In-The-Emi,167,3,3,2,83,19
Inalltheoceans,172,5,4,1,37,18
Inbred,108,1,4,1,57,16
IndelibleStain,50,5,3,1,25,18
India28,129,10,11,4,37,11
Indianakenobi,135,1,14,1,38,14
IndieLegend,127,3,15,1,44,22
IndieLette,124,1,5,1,68,22
IndieSkies,137,1,12,1,57,16
IndieSpin,56,1,17,1,38,9
Indie_Slayer,149,1,11,1,21,9
Indiedancer,175,8,7,5,57,9
IndigoAnimal,155,1,13,1,131,38
IndiieRockNRoll,93,2,6,2,21,9
Indivual,99,1,5,1,74,17
InsaneMaggot18,143,1,10,1,59,16
Intangabal,90,8,6,1,12,5
Internal_Evil,63,2,7,1,36,17
IrishMagpie,74,1,10,1,12,4
Isa_Bird,58,1,6,1,51,18
Isle_of_Avalon,130,1,8,1,43,16
ItsOnlyNatural,158,1,2,1,52,24
Itssooosarah,131,1,5,1,98,31
IzFoster,144,1,11,1,54,17
IzyJude,179,8,9,2,91,25
Izzyeviel,191,1,2,1,35,13
J-Dawg25,146,3,7,2,108,25
J4cK0fHe4rt5,163,1,3,1,46,19
J4m3ZA7X,150,6,16,2,32,11
J4ys0n,125,1,20,1,72,22
JAustin42,156,1,7,1,53,17
JB2605,87,2,2,1,28,18
JBHutchings,144,9,13,5,52,23
JClarke099,125,31,6,1,13,6
JD-Rouge,159,1,10,1,32,10
JD52BAD,168,1,8,1,98,30
JDDono,167,7,11,5,57,19
JDuncan79,162,4,15,3,86,24
JESUSvsALLAH,139,16,3,1,26,10
JIMYROBB,117,2,7,2,76,18
JIPrettyAwesome,148,1,12,1,59,28
JJSW94,139,5,4,2,26,16
JJason95,174,1,1,1,60,20
JJpenguin,147,3,5,1,84,24
JJudas,163,2,4,1,95,23
JPgoon,144,1,5,1,105,35
JPowell1611,121,1,11,1,102,35
JSMcCall,149,1,7,1,104,23
JSupernova,157,1,3,1,87,23
JT5508,157,1,14,1,82,21
JTeeman,164,1,4,1,61,25
JWrightnow,149,1,3,1,52,14
J_Diddy,177,1,5,1,142,40
J_Halfpenny,135,17,3,2,9,3
J_S_W,192,1,14,1,85,19
J_Stainy,171,1,6,1,81,20
J_T,168,3,2,2,89,31
J_bunn,136,1,5,1,42,22
Jack2392,27,1,2,1,27,8
JackArnold94,152,2,6,1,132,34
JackBlackburn,120,1,3,1,90,21
JackG1988,164,6,5,1,20,9
JackLaw,102,2,4,1,38,13
Jackal2,169,3,15,2,89,25
JackkGriffiths,36,1,8,1,18,9
Jaded-Hysteria,121,1,4,1,50,17
JakSmit,89,10,7,1,79,33
Jam182,111,1,6,1,62,15
Jam_Bug,151,24,5,1,36,18
JamboP26,166,2,2,1,74,21
Jambofish,160,1,29,1,109,19
Jambong,110,1,25,1,53,18
Jamboon,151,7,11,2,79,28
James121091,124,1,1,1,33,17
JamesCarre,123,1,22,1,28,11
JamesLedgerwood,156,17,6,1,16,8
JamesMarsh,126,1,5,1,57,17
JamesP,185,3,2,2,86,20
JamesRidgwayUK,150,6,5,1,69,40
James_DCFC,84,1,6,1,61,19
Jamesreaney,166,1,2,1,70,22
JamieBassford,165,2,9,2,114,37
JamieNicholls,133,1,15,1,74,28
JamieSpedding,121,1,9,1,82,24
JamieThompson90,144,1,9,1,75,23
Jamie_5103,189,4,16,1,81,24
JammaJones,147,1,6,1,43,14
JammehDee,169,3,4,3,86,37
Jammm69,113,1,5,1,83,24
JammyJulian,167,1,5,1,70,28
JaneDallaway,103,3,5,1,16,8
Jane_92,186,1,4,1,144,36
Jane_A_Wayne,109,28,6,3,15,8
JanetsPlanet,83,1,4,1,14,6
Jaquafresh,103,1,4,1,61,22
Jarvie285,162,1,6,1,97,33
Jarvouk,130,1,6,1,33,15
Jase23,106,20,4,1,23,8
Jase5488,135,2,8,2,86,25
Jasey_Baby,87,3,4,2,42,8
Jassemyn,144,1,7,1,114,33
JavaKrypt,164,1,3,1,113,27
Jaxonata,109,1,12,1,40,12
JayBox325,118,1,2,1,13,7
JayHallett,174,5,2,2,99,27
JayJ_26,151,2,7,1,50,14
JayJayCantFail,97,2,1,1,22,14
JayStedders,180,1,5,1,39,18
Jayceetoo,162,1,3,1,72,23
Jayhirst,43,4,2,2,34,10
Jayisonfire,143,2,7,1,45,21
Jaymayo,128,1,4,1,104,31
Jazzfreak66,175,1,3,1,41,22
Jazzy_hall,149,21,7,2,59,26
Jband1,152,4,5,2,84,25
Jearoon,179,23,7,1,26,11
Jed2191,116,11,25,2,51,23
JediParadox,175,1,2,1,95,28
JeebsUK,117,5,4,1,17,9
JeffJen,157,2,10,2,75,19
Jemmawright,142,2,6,2,86,24
Jems_1985,182,1,4,1,163,30
JenTheNarutard,34,2,7,2,24,11
Jenna0709,84,1,4,1,55,17
Jenna_Gough,169,3,6,2,101,28
Jenniland,143,1,20,1,56,23
Jennjulu,146,1,4,1,72,24
Jennylove86,55,1,6,1,47,17
JenovaUK,176,1,4,1,102,25
Jenzini,88,8,8,6,48,20
JeremyGigaballs,89,4,2,1,16,5
JerkChicken2008,159,3,9,2,74,26
Jerm_655,123,2,4,1,52,25
JessHORROR,186,1,6,1,114,23
JessThurlbourn,183,1,3,1,137,46
Jessicurr93,183,3,11,1,58,22
Jessikins28,189,3,2,1,77,24
JessycarUndead,138,1,8,1,68,24
JesusSaysHey,132,1,5,1,81,21
Jetboyjames,153,3,11,3,83,30
Jez8619,169,1,10,1,72,21
Jezorama,128,26,8,1,75,29
Jhas,162,1,12,1,84,39
Jiehsikahhh,75,1,2,1,39,13
Jigger1010,150,1,5,1,84,26
Jim1337,113,21,6,6,28,9
JimBobTheBap,156,1,6,1,96,18
JimJamEDA,139,1,8,1,72,27
Jimbob3005,144,34,4,4,35,14
JimmyDecs,173,4,1,1,116,24
JimmyHedgehog,101,1,15,1,30,15
Jimmy_Waffle,154,3,3,2,19,9
Jimmyschin,167,1,10,1,88,21
Jimt0,146,1,12,1,50,22
Jimwils7,124,1,12,1,44,12
JizzleWright,144,4,3,3,59,21
Jmoqueen,173,30,15,4,74,20
JoSh48,95,1,4,1,35,13
JoWhite87,111,2,4,1,78,18
JoanneRobbins,105,2,9,2,30,16
Jodeci1986,109,1,16,1,75,18
Jodie-oh,147,1,9,1,94,26
Jodiesupertramp,76,1,2,1,25,11
Jodiewodiejo,169,27,8,3,117,19
Joe120,148,28,11,5,52,23
Joe8,173,1,8,1,56,27
JoeFletcherr,102,16,4,4,63,25
JoeMackay,179,1,5,1,115,34
JoeOE18,166,1,10,1,88,38
JoeTheSourBreak,182,2,2,1,132,38
Joedetic,139,1,17,1,97,28
Joedixon93,149,3,2,2,49,10
Joedolski11,54,3,4,3,25,9
Joeigglypuff,109,2,8,1,32,12
Joel8xxxx,164,1,11,1,56,24
JoelB83,142,3,17,3,66,19
Joelees,148,7,8,1,41,14
JohnCoxon,125,7,20,1,38,16
JohnD76,108,1,6,1,43,21
JohnH91,174,2,2,1,100,20
John__Brown,173,6,2,1,92,28
John_r_uk,174,1,13,1,116,34
JohnnyPhantom,176,1,13,1,92,29
JohnyA,120,3,6,1,47,23
Joinhands,82,1,4,1,50,20
Jojaime,172,1,8,1,86,27
