user_id,num_ascolti_totali,settimane_totali,artisti_univoci,generi_univoci,indie rock,rock,pop,metal,electronic,hip pop,indie,r&b,punk,folk,altro
elegia_ca,163,3,15.0,12.0,0.0,0.21,0.07,0.0,0.42,0.0,0.0,0.0,0.07,0.01,0.21
elejackson,132,4,81.0,37.0,0.02,0.22,0.16,0.07,0.07,0.0,0.04,0.02,0.01,0.02,0.38
elementalmusic,62,2,20.0,10.0,0.16,0.4,0.18,0.0,0.02,0.0,0.03,0.0,0.02,0.11,0.08
elenilote,122,3,52.0,17.0,0.0,0.19,0.31,0.01,0.01,0.0,0.0,0.0,0.0,0.01,0.48
elevatorxlove,81,3,21.0,10.0,0.0,0.04,0.26,0.0,0.0,0.0,0.0,0.0,0.35,0.26,0.1
elf230,194,7,81.0,25.0,0.03,0.26,0.16,0.01,0.08,0.0,0.0,0.0,0.12,0.03,0.31
elfonzobonzo,128,2,33.0,13.0,0.02,0.52,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.16
elfpower,160,5,57.0,20.0,0.01,0.24,0.28,0.0,0.04,0.0,0.0,0.05,0.0,0.01,0.38
elfrth,134,2,40.0,22.0,0.04,0.1,0.07,0.0,0.09,0.0,0.01,0.0,0.01,0.19,0.47
elfward,193,2,89.0,35.0,0.01,0.1,0.08,0.01,0.13,0.0,0.01,0.02,0.01,0.06,0.59
elgatonegro5888,92,6,19.0,13.0,0.0,0.35,0.05,0.23,0.0,0.0,0.0,0.0,0.01,0.0,0.36
elgrec,141,2,63.0,31.0,0.0,0.04,0.04,0.0,0.25,0.0,0.0,0.01,0.0,0.01,0.66
elhadjidave,150,5,70.0,15.0,0.13,0.46,0.19,0.0,0.03,0.0,0.0,0.0,0.01,0.01,0.18
elhubcapo,160,1,143.0,46.0,0.02,0.37,0.03,0.01,0.12,0.0,0.01,0.0,0.06,0.03,0.37
eliemc,73,3,28.0,15.0,0.07,0.11,0.08,0.0,0.08,0.0,0.0,0.0,0.0,0.37,0.29
eliteforce,154,2,34.0,18.0,0.09,0.31,0.06,0.0,0.16,0.0,0.0,0.0,0.0,0.06,0.31
elitemachine,198,2,23.0,13.0,0.06,0.34,0.08,0.04,0.05,0.0,0.0,0.0,0.08,0.09,0.27
elitistrecords,141,7,49.0,26.0,0.05,0.39,0.01,0.38,0.0,0.0,0.0,0.0,0.04,0.0,0.14
elixa,141,2,109.0,38.0,0.01,0.16,0.06,0.01,0.17,0.0,0.01,0.01,0.0,0.04,0.53
eliza777,51,4,7.0,5.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.59
elizabeth_molly,123,12,28.0,14.0,0.07,0.07,0.33,0.0,0.0,0.0,0.06,0.0,0.0,0.02,0.45
elizabethw,131,2,13.0,9.0,0.1,0.36,0.15,0.0,0.0,0.0,0.1,0.0,0.08,0.0,0.22
eljayar,148,5,92.0,33.0,0.0,0.15,0.01,0.0,0.28,0.0,0.01,0.0,0.0,0.01,0.55
eljayscott,153,12,120.0,34.0,0.02,0.22,0.15,0.01,0.07,0.0,0.1,0.03,0.08,0.01,0.31
ell666,137,7,66.0,17.0,0.0,0.55,0.01,0.31,0.0,0.0,0.0,0.01,0.0,0.0,0.1
ellarobotham,171,2,23.0,18.0,0.15,0.09,0.18,0.0,0.09,0.0,0.02,0.01,0.12,0.12,0.22
ellathebella,198,2,34.0,9.0,0.0,0.32,0.16,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.23
elldark,116,1,52.0,27.0,0.0,0.13,0.37,0.03,0.07,0.0,0.0,0.0,0.0,0.03,0.36
ellenYOURFACE,130,2,59.0,22.0,0.21,0.14,0.05,0.0,0.05,0.0,0.11,0.02,0.0,0.02,0.42
ellenbirch,82,3,59.0,21.0,0.09,0.22,0.24,0.0,0.04,0.0,0.02,0.02,0.01,0.0,0.35
ellernwudu,180,3,24.0,14.0,0.07,0.01,0.1,0.0,0.03,0.0,0.0,0.0,0.01,0.06,0.72
ellie007100,167,2,102.0,32.0,0.0,0.16,0.09,0.0,0.03,0.0,0.11,0.01,0.08,0.12,0.4
ellie_quinlan,127,4,73.0,27.0,0.06,0.3,0.2,0.0,0.01,0.0,0.02,0.0,0.01,0.17,0.25
elliebatesx,112,2,80.0,27.0,0.01,0.21,0.16,0.0,0.0,0.0,0.02,0.07,0.0,0.03,0.5
elliefo,122,4,22.0,11.0,0.18,0.07,0.09,0.0,0.11,0.0,0.02,0.0,0.0,0.06,0.48
ellierose-,117,2,69.0,28.0,0.02,0.22,0.09,0.0,0.03,0.0,0.18,0.01,0.01,0.21,0.24
elliot-jg,79,3,18.0,9.0,0.04,0.54,0.15,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.22
elliot101,184,3,132.0,32.0,0.02,0.53,0.17,0.0,0.02,0.0,0.01,0.01,0.02,0.02,0.21
elliot_hindes,150,2,21.0,14.0,0.0,0.11,0.06,0.01,0.13,0.0,0.07,0.17,0.0,0.0,0.45
elliot_jr,186,1,14.0,4.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.02
elliotcraen,173,13,19.0,13.0,0.09,0.32,0.0,0.0,0.07,0.0,0.04,0.0,0.08,0.01,0.39
elliotg996,156,5,13.0,8.0,0.0,0.03,0.0,0.0,0.29,0.0,0.0,0.08,0.37,0.06,0.17
elliotgardiner,158,17,72.0,38.0,0.01,0.13,0.18,0.23,0.03,0.0,0.0,0.0,0.08,0.05,0.3
elliotjaystocks,75,3,25.0,16.0,0.01,0.05,0.03,0.01,0.04,0.0,0.01,0.0,0.01,0.04,0.79
elliott191085,146,3,80.0,24.0,0.0,0.08,0.01,0.01,0.0,0.0,0.0,0.0,0.29,0.05,0.56
elliottume,132,3,55.0,21.0,0.0,0.07,0.05,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.73
ellisevsf,137,3,55.0,22.0,0.3,0.06,0.15,0.0,0.06,0.0,0.03,0.08,0.03,0.01,0.28
ellkamon,121,3,14.0,10.0,0.0,0.07,0.21,0.0,0.21,0.0,0.02,0.01,0.26,0.0,0.23
ellyboulton,131,2,51.0,24.0,0.0,0.55,0.08,0.0,0.0,0.0,0.0,0.02,0.02,0.05,0.27
elmira65,142,5,83.0,28.0,0.0,0.31,0.17,0.01,0.06,0.0,0.02,0.04,0.0,0.04,0.35
elmnick,156,1,110.0,31.0,0.01,0.06,0.23,0.0,0.11,0.0,0.01,0.01,0.0,0.04,0.53
elnicky,97,4,9.0,5.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.32,0.06
elninio,180,3,97.0,33.0,0.05,0.22,0.12,0.01,0.04,0.0,0.03,0.02,0.06,0.0,0.45
elonlineuk,153,6,57.0,20.0,0.0,0.0,0.0,0.01,0.37,0.0,0.0,0.0,0.0,0.0,0.61
elphiemcdork,175,2,91.0,32.0,0.0,0.21,0.22,0.0,0.03,0.0,0.0,0.01,0.06,0.01,0.46
elricb,127,2,95.0,31.0,0.01,0.04,0.27,0.0,0.01,0.0,0.06,0.02,0.01,0.06,0.54
elrichio86,186,1,14.0,7.0,0.06,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55
elspudo,128,9,69.0,24.0,0.03,0.52,0.04,0.05,0.01,0.0,0.03,0.0,0.12,0.0,0.2
elsqueak1983,178,4,26.0,10.0,0.03,0.55,0.01,0.0,0.11,0.0,0.01,0.0,0.15,0.0,0.14
elthi,155,2,115.0,37.0,0.02,0.32,0.32,0.03,0.04,0.0,0.05,0.01,0.03,0.0,0.19
eltonrocks,110,2,75.0,27.0,0.0,0.11,0.1,0.01,0.05,0.0,0.0,0.01,0.01,0.01,0.7
eltrain,81,2,24.0,19.0,0.0,0.06,0.43,0.0,0.0,0.0,0.01,0.0,0.07,0.01,0.41
elvenwitchmeg,63,4,8.0,5.0,0.0,0.24,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.02,0.62
elvistears,159,4,56.0,26.0,0.01,0.07,0.66,0.0,0.1,0.0,0.01,0.0,0.03,0.01,0.11
elwoodjblues,131,2,55.0,11.0,0.0,0.76,0.08,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.15
elycollini,132,6,42.0,24.0,0.1,0.33,0.04,0.0,0.07,0.0,0.13,0.0,0.08,0.02,0.23
elysehpie,97,2,77.0,39.0,0.04,0.16,0.16,0.0,0.06,0.0,0.03,0.02,0.04,0.02,0.45
em1500uk,188,3,68.0,16.0,0.09,0.58,0.16,0.0,0.01,0.0,0.0,0.04,0.0,0.0,0.13
em2602,87,3,44.0,18.0,0.01,0.14,0.0,0.0,0.02,0.0,0.0,0.01,0.0,0.03,0.78
em_bean,186,5,89.0,23.0,0.0,0.45,0.07,0.06,0.03,0.0,0.0,0.0,0.03,0.11,0.25
em_fo,129,5,64.0,23.0,0.22,0.22,0.26,0.0,0.03,0.0,0.01,0.03,0.02,0.0,0.22
emaarrr,156,12,101.0,25.0,0.01,0.33,0.19,0.01,0.01,0.0,0.01,0.0,0.07,0.03,0.33
emahelena,139,2,123.0,39.0,0.0,0.09,0.02,0.01,0.2,0.0,0.01,0.01,0.0,0.03,0.63
emarrghlee,133,4,80.0,29.0,0.0,0.22,0.39,0.06,0.01,0.0,0.0,0.02,0.05,0.0,0.26
emblips,124,5,112.0,39.0,0.03,0.13,0.15,0.0,0.02,0.0,0.07,0.02,0.0,0.11,0.45
embott,169,6,114.0,39.0,0.03,0.3,0.24,0.01,0.15,0.0,0.02,0.0,0.04,0.02,0.21
ememlovesyouyou,102,10,87.0,28.0,0.02,0.1,0.32,0.02,0.02,0.0,0.0,0.06,0.0,0.0,0.46
emertont,142,4,59.0,20.0,0.02,0.44,0.31,0.0,0.03,0.0,0.0,0.0,0.04,0.0,0.17
emerydown,102,1,26.0,17.0,0.27,0.08,0.11,0.0,0.02,0.0,0.0,0.0,0.21,0.0,0.31
emeyekaye,142,1,64.0,21.0,0.01,0.09,0.04,0.01,0.1,0.0,0.02,0.0,0.08,0.0,0.65
emilevasquez,155,2,41.0,19.0,0.01,0.37,0.06,0.01,0.15,0.0,0.02,0.07,0.09,0.0,0.21
emilieclarke,136,2,35.0,14.0,0.0,0.09,0.03,0.0,0.28,0.0,0.0,0.01,0.0,0.04,0.54
emily-ness,167,2,87.0,37.0,0.0,0.24,0.25,0.22,0.01,0.0,0.0,0.01,0.0,0.01,0.27
emily744,121,3,82.0,33.0,0.01,0.17,0.29,0.02,0.03,0.0,0.02,0.02,0.03,0.02,0.39
emily_d_88,154,5,73.0,19.0,0.12,0.16,0.31,0.0,0.02,0.0,0.06,0.0,0.01,0.26,0.08
emily_morgs,78,5,41.0,19.0,0.03,0.4,0.1,0.0,0.09,0.0,0.01,0.13,0.0,0.04,0.21
emilyali,109,2,72.0,24.0,0.0,0.05,0.06,0.0,0.39,0.0,0.0,0.06,0.0,0.01,0.45
emilyinwonderla,162,1,148.0,35.0,0.0,0.26,0.35,0.01,0.01,0.0,0.01,0.07,0.01,0.01,0.27
emilyisme,163,4,84.0,30.0,0.0,0.01,0.09,0.0,0.05,0.0,0.02,0.06,0.03,0.04,0.7
emilykinnear,79,6,40.0,15.0,0.01,0.18,0.32,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.39
emilyobyrne,115,8,79.0,17.0,0.02,0.51,0.16,0.0,0.02,0.0,0.0,0.0,0.05,0.0,0.24
emilythecow,161,11,140.0,36.0,0.02,0.24,0.23,0.0,0.01,0.0,0.02,0.01,0.01,0.12,0.34
eminocco,136,4,115.0,26.0,0.01,0.24,0.15,0.0,0.07,0.0,0.01,0.03,0.03,0.0,0.46
emj23,127,11,51.0,18.0,0.0,0.4,0.26,0.05,0.02,0.0,0.01,0.0,0.01,0.01,0.24
emlang261,185,7,54.0,22.0,0.07,0.6,0.04,0.0,0.1,0.0,0.01,0.0,0.01,0.09,0.09
emlo87,184,3,117.0,31.0,0.02,0.15,0.15,0.01,0.02,0.0,0.03,0.12,0.02,0.01,0.47
emmaMACABRE,136,2,63.0,29.0,0.05,0.21,0.34,0.01,0.04,0.0,0.01,0.01,0.01,0.0,0.32
emma_23,129,4,93.0,37.0,0.09,0.16,0.14,0.0,0.16,0.0,0.05,0.02,0.03,0.05,0.32
emma_werthers,145,5,74.0,24.0,0.05,0.44,0.03,0.0,0.02,0.0,0.02,0.03,0.08,0.01,0.31
emmaacockburn,144,5,27.0,13.0,0.1,0.15,0.1,0.0,0.03,0.0,0.0,0.03,0.0,0.15,0.44
emmaamcfly,156,2,24.0,7.0,0.0,0.03,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06
emmabradshaw,135,8,65.0,21.0,0.01,0.1,0.56,0.0,0.02,0.0,0.0,0.01,0.0,0.0,0.3
emmabubb,117,3,74.0,24.0,0.01,0.2,0.05,0.0,0.03,0.0,0.01,0.09,0.0,0.0,0.62
emmafox,155,13,59.0,29.0,0.03,0.28,0.08,0.23,0.08,0.0,0.0,0.0,0.1,0.01,0.2
emmagreenx,97,3,55.0,22.0,0.01,0.05,0.54,0.04,0.02,0.0,0.0,0.02,0.01,0.0,0.31
emmajane22,144,3,106.0,31.0,0.02,0.2,0.22,0.0,0.02,0.0,0.01,0.02,0.21,0.03,0.26
emmalikesthings,88,1,47.0,20.0,0.03,0.32,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.44
emmalouise09,140,2,85.0,37.0,0.01,0.24,0.16,0.01,0.04,0.0,0.05,0.02,0.01,0.03,0.42
emmaloux,93,4,22.0,10.0,0.28,0.04,0.08,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.59
emmanolan,110,5,21.0,10.0,0.0,0.16,0.32,0.0,0.14,0.0,0.02,0.14,0.16,0.0,0.06
emmasophies,59,2,36.0,14.0,0.0,0.12,0.29,0.02,0.0,0.0,0.0,0.15,0.0,0.0,0.42
emmastraw,128,9,76.0,32.0,0.02,0.3,0.27,0.01,0.05,0.0,0.01,0.03,0.02,0.02,0.27
emmatheclaire,159,8,72.0,32.0,0.01,0.12,0.25,0.0,0.15,0.0,0.01,0.01,0.05,0.06,0.35
emmayeahh,126,2,81.0,29.0,0.02,0.35,0.11,0.0,0.02,0.0,0.13,0.0,0.01,0.0,0.37
emmelemon,129,7,34.0,22.0,0.11,0.08,0.18,0.0,0.01,0.0,0.04,0.0,0.02,0.08,0.49
emmerrx3,105,2,31.0,15.0,0.14,0.28,0.26,0.03,0.0,0.0,0.04,0.0,0.02,0.01,0.23
emmersonmartin,173,2,133.0,33.0,0.0,0.18,0.25,0.01,0.03,0.0,0.01,0.03,0.0,0.02,0.46
emmettcruddas,168,2,54.0,13.0,0.12,0.15,0.05,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.67
emmika,107,2,63.0,20.0,0.02,0.35,0.36,0.0,0.11,0.0,0.0,0.0,0.03,0.0,0.13
emmkitt,152,7,66.0,25.0,0.16,0.4,0.22,0.0,0.01,0.0,0.0,0.01,0.01,0.05,0.12
emmygrrl,118,5,18.0,4.0,0.0,0.81,0.03,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.06
emmysbitch,165,5,46.0,19.0,0.11,0.49,0.12,0.0,0.04,0.0,0.01,0.0,0.08,0.04,0.13
emo_bastard,123,6,59.0,32.0,0.03,0.16,0.08,0.0,0.06,0.0,0.0,0.0,0.09,0.07,0.5
emocide,121,6,52.0,18.0,0.01,0.07,0.1,0.0,0.34,0.0,0.0,0.0,0.07,0.0,0.4
emographer,159,1,14.0,10.0,0.06,0.25,0.16,0.0,0.07,0.0,0.0,0.0,0.0,0.1,0.36
emomatt03,112,3,92.0,28.0,0.04,0.18,0.35,0.02,0.01,0.0,0.0,0.04,0.0,0.03,0.34
emopovey,189,4,65.0,14.0,0.06,0.46,0.07,0.0,0.05,0.0,0.07,0.0,0.03,0.15,0.11
emoxcore,181,1,73.0,20.0,0.01,0.16,0.04,0.34,0.02,0.0,0.0,0.0,0.02,0.01,0.41
emperor_ing,64,2,25.0,15.0,0.0,0.16,0.14,0.22,0.03,0.0,0.0,0.09,0.0,0.0,0.36
emperortamarin,97,4,37.0,28.0,0.1,0.25,0.07,0.02,0.04,0.0,0.02,0.0,0.02,0.12,0.35
emptee88,96,3,79.0,23.0,0.01,0.2,0.28,0.01,0.01,0.0,0.0,0.1,0.03,0.02,0.33
empty_inside,120,2,19.0,10.0,0.0,0.03,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.22
emptyjohn,161,3,19.0,12.0,0.0,0.02,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.8
emrais,160,6,20.0,12.0,0.11,0.39,0.01,0.0,0.07,0.0,0.0,0.0,0.01,0.0,0.41
emrose4,86,1,72.0,18.0,0.05,0.27,0.38,0.0,0.01,0.0,0.01,0.01,0.05,0.02,0.2
emu2,162,2,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
emugarland,113,5,55.0,23.0,0.02,0.27,0.24,0.0,0.07,0.0,0.02,0.12,0.0,0.09,0.18
emuly,160,5,63.0,15.0,0.01,0.28,0.17,0.0,0.01,0.0,0.0,0.01,0.07,0.28,0.17
emylouvintage,153,5,97.0,25.0,0.03,0.44,0.28,0.01,0.01,0.0,0.01,0.02,0.03,0.01,0.15
emz789,94,6,72.0,30.0,0.0,0.03,0.11,0.0,0.04,0.0,0.03,0.01,0.01,0.14,0.63
emzicle666,134,3,114.0,34.0,0.03,0.16,0.31,0.0,0.02,0.0,0.02,0.03,0.01,0.09,0.33
emzy1985,156,3,88.0,27.0,0.0,0.15,0.07,0.28,0.03,0.0,0.0,0.01,0.01,0.0,0.46
enVision,159,3,16.0,7.0,0.0,0.82,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.01
encandela,71,7,45.0,24.0,0.01,0.1,0.08,0.0,0.0,0.0,0.06,0.04,0.01,0.06,0.63
encosion,130,3,19.0,13.0,0.14,0.05,0.0,0.0,0.28,0.0,0.01,0.0,0.0,0.08,0.45
encratica,153,6,68.0,26.0,0.05,0.0,0.28,0.0,0.03,0.0,0.0,0.01,0.0,0.0,0.63
endote,131,2,33.0,18.0,0.05,0.02,0.31,0.1,0.02,0.0,0.0,0.01,0.01,0.08,0.4
enfieldchris,177,2,50.0,13.0,0.0,0.14,0.44,0.0,0.0,0.0,0.0,0.02,0.03,0.01,0.37
engel_sehnsucht,91,3,21.0,8.0,0.01,0.11,0.68,0.02,0.0,0.0,0.0,0.0,0.02,0.0,0.15
enlathestrange,110,2,81.0,31.0,0.01,0.15,0.15,0.01,0.02,0.0,0.01,0.02,0.03,0.0,0.6
enriqueiglesias,147,8,89.0,28.0,0.03,0.06,0.07,0.02,0.35,0.0,0.0,0.0,0.0,0.0,0.46
entershikari,139,2,40.0,19.0,0.0,0.29,0.06,0.42,0.01,0.0,0.01,0.0,0.03,0.0,0.19
entropicon,171,10,83.0,28.0,0.02,0.37,0.28,0.0,0.04,0.0,0.01,0.01,0.01,0.02,0.25
enzomartinelli,167,3,86.0,24.0,0.0,0.07,0.46,0.0,0.0,0.0,0.0,0.04,0.0,0.02,0.42
epic2012,109,2,22.0,12.0,0.0,0.22,0.5,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.25
epic_discord,165,4,25.0,17.0,0.0,0.04,0.08,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.62
epic_fail_boy,70,11,49.0,22.0,0.04,0.24,0.09,0.07,0.1,0.0,0.0,0.03,0.01,0.03,0.39
epicnata,96,5,56.0,24.0,0.0,0.06,0.32,0.02,0.0,0.0,0.0,0.04,0.03,0.01,0.51
epicrevenge,105,2,13.0,6.0,0.0,0.17,0.58,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.22
epidemic_27,162,9,45.0,19.0,0.02,0.5,0.08,0.0,0.04,0.0,0.01,0.0,0.19,0.0,0.17
epinephrine42,55,1,22.0,12.0,0.0,0.05,0.24,0.04,0.02,0.0,0.0,0.0,0.0,0.02,0.64
episodicfreak,165,8,88.0,35.0,0.02,0.52,0.07,0.02,0.1,0.0,0.01,0.01,0.01,0.0,0.25
equaliser,155,5,62.0,31.0,0.01,0.02,0.03,0.0,0.42,0.0,0.0,0.01,0.01,0.0,0.51
equilibriumuk,134,3,46.0,20.0,0.0,0.38,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.13
er-minio,143,3,50.0,17.0,0.0,0.61,0.0,0.02,0.04,0.0,0.0,0.01,0.01,0.0,0.31
erase02,167,3,37.0,19.0,0.01,0.08,0.01,0.0,0.01,0.0,0.0,0.0,0.04,0.09,0.76
eraseallthemaps,147,4,23.0,16.0,0.07,0.22,0.01,0.0,0.14,0.0,0.06,0.0,0.11,0.07,0.31
erased85,163,4,44.0,15.0,0.0,0.21,0.01,0.34,0.0,0.0,0.0,0.0,0.04,0.0,0.39
erasedtapes,113,11,24.0,12.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.04,0.07,0.61
ergonome,175,8,75.0,21.0,0.03,0.68,0.08,0.0,0.02,0.0,0.02,0.0,0.0,0.01,0.16
eric2309,127,3,15.0,11.0,0.05,0.09,0.36,0.0,0.04,0.0,0.0,0.0,0.0,0.24,0.22
ericaleigh91,95,4,40.0,15.0,0.01,0.33,0.22,0.01,0.0,0.0,0.13,0.0,0.14,0.05,0.12
ericisrad,95,4,19.0,12.0,0.01,0.53,0.03,0.0,0.0,0.0,0.01,0.0,0.0,0.17,0.25
erickleptone,156,2,15.0,11.0,0.0,0.58,0.14,0.0,0.0,0.0,0.0,0.0,0.06,0.01,0.22
erinpower,164,8,75.0,26.0,0.01,0.14,0.12,0.0,0.01,0.0,0.0,0.34,0.02,0.1,0.26
erkki_l,101,4,41.0,23.0,0.0,0.02,0.01,0.01,0.41,0.0,0.01,0.03,0.0,0.0,0.51
ernie_ernest,99,1,14.0,8.0,0.0,0.15,0.09,0.0,0.01,0.0,0.0,0.07,0.0,0.0,0.68
eroader,81,3,23.0,12.0,0.0,0.36,0.0,0.0,0.05,0.0,0.0,0.0,0.01,0.0,0.58
erosoba83,124,4,83.0,18.0,0.0,0.47,0.17,0.01,0.03,0.0,0.0,0.04,0.0,0.0,0.28
ersumersumersum,132,3,21.0,9.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.56,0.06,0.35
es1510,148,8,16.0,6.0,0.0,0.78,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.03
esa_redhead,161,7,63.0,30.0,0.01,0.16,0.09,0.0,0.41,0.0,0.04,0.0,0.0,0.05,0.25
esaiz,120,1,92.0,22.0,0.0,0.0,0.03,0.0,0.03,0.0,0.0,0.0,0.01,0.0,0.93
esandwizz,89,5,23.0,16.0,0.02,0.4,0.17,0.0,0.04,0.0,0.01,0.01,0.0,0.0,0.34
esau_hasket,136,12,27.0,13.0,0.0,0.0,0.24,0.0,0.19,0.0,0.0,0.1,0.0,0.01,0.46
escalinci,177,1,28.0,14.0,0.1,0.15,0.06,0.0,0.02,0.0,0.01,0.0,0.0,0.1,0.56
escobaro,56,1,18.0,10.0,0.0,0.02,0.09,0.0,0.02,0.0,0.0,0.14,0.0,0.0,0.73
escocial,129,6,89.0,32.0,0.04,0.17,0.05,0.0,0.05,0.0,0.05,0.02,0.02,0.17,0.43
escooler,123,11,56.0,29.0,0.01,0.11,0.2,0.0,0.24,0.0,0.01,0.0,0.0,0.02,0.42
eshaal,69,5,33.0,14.0,0.03,0.46,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.19,0.29
esilly,130,2,10.0,7.0,0.0,0.35,0.09,0.0,0.0,0.0,0.08,0.0,0.15,0.18,0.13
esiotrot,70,2,9.0,6.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.87
esmemarshall,147,9,51.0,24.0,0.04,0.07,0.2,0.06,0.01,0.0,0.01,0.12,0.01,0.0,0.48
esrom_werdna,157,9,59.0,24.0,0.0,0.65,0.03,0.0,0.01,0.0,0.0,0.0,0.03,0.07,0.22
essentialnoodle,111,4,60.0,14.0,0.02,0.01,0.74,0.0,0.0,0.0,0.0,0.02,0.0,0.01,0.21
essex853,132,2,32.0,15.0,0.0,0.44,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.52
establish_ment,183,2,123.0,38.0,0.01,0.17,0.03,0.01,0.1,0.0,0.01,0.0,0.02,0.1,0.55
estalo,128,3,111.0,29.0,0.01,0.27,0.26,0.0,0.0,0.0,0.04,0.01,0.02,0.09,0.3
estaticf34r,105,2,29.0,9.0,0.0,0.48,0.0,0.0,0.17,0.0,0.02,0.0,0.0,0.0,0.33
eternal_inertia,172,3,122.0,34.0,0.01,0.1,0.26,0.01,0.01,0.0,0.01,0.01,0.01,0.03,0.55
eth3er,64,2,31.0,17.0,0.0,0.03,0.03,0.03,0.0,0.0,0.03,0.08,0.0,0.05,0.75
ethan290,129,3,63.0,22.0,0.02,0.13,0.12,0.0,0.05,0.0,0.25,0.0,0.05,0.02,0.37
ethanflys,62,3,49.0,16.0,0.11,0.31,0.15,0.0,0.02,0.0,0.06,0.0,0.0,0.16,0.19
ethereal_shadow,117,9,40.0,22.0,0.0,0.23,0.12,0.01,0.03,0.0,0.0,0.0,0.0,0.0,0.62
ethomaslawson,173,7,68.0,14.0,0.0,0.16,0.0,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.02
etiopczyk,148,1,19.0,10.0,0.07,0.25,0.42,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.2
etricker107,165,5,110.0,31.0,0.01,0.16,0.08,0.0,0.11,0.0,0.0,0.01,0.1,0.16,0.37
etrigan,136,7,25.0,17.0,0.0,0.15,0.11,0.0,0.07,0.0,0.08,0.0,0.0,0.01,0.57
etrinsou,124,6,30.0,18.0,0.0,0.07,0.14,0.0,0.18,0.0,0.0,0.0,0.05,0.0,0.56
etsaphtoot,158,4,95.0,26.0,0.1,0.13,0.23,0.0,0.02,0.0,0.03,0.01,0.1,0.03,0.34
euan2020,137,2,85.0,34.0,0.15,0.09,0.07,0.04,0.02,0.0,0.09,0.0,0.04,0.03,0.45
euanb123,121,5,79.0,25.0,0.14,0.18,0.07,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.5
eugenesucks,242,4,37.0,12.0,0.0,0.22,0.01,0.0,0.02,0.0,0.0,0.0,0.07,0.0,0.68
eunit88,110,3,69.0,24.0,0.0,0.12,0.03,0.0,0.05,0.0,0.0,0.01,0.04,0.01,0.75
euroslash,139,3,77.0,36.0,0.02,0.27,0.06,0.0,0.01,0.0,0.01,0.0,0.22,0.02,0.38
euzie,191,5,111.0,26.0,0.04,0.38,0.17,0.0,0.07,0.0,0.02,0.0,0.02,0.12,0.18
evabussy,68,5,32.0,14.0,0.18,0.03,0.31,0.0,0.0,0.0,0.01,0.0,0.0,0.1,0.37
evalasting,129,3,112.0,33.0,0.02,0.15,0.22,0.0,0.04,0.0,0.01,0.03,0.01,0.01,0.53
evanescencefrea,166,3,71.0,25.0,0.01,0.48,0.18,0.13,0.01,0.0,0.01,0.01,0.01,0.0,0.17
evangeli0n83,131,7,40.0,13.0,0.02,0.08,0.74,0.0,0.03,0.0,0.02,0.01,0.0,0.05,0.05
evangelinemah,170,3,95.0,29.0,0.01,0.41,0.19,0.12,0.0,0.0,0.0,0.01,0.06,0.0,0.2
evanmorg,100,2,24.0,14.0,0.06,0.39,0.19,0.0,0.0,0.0,0.14,0.0,0.1,0.0,0.12
evanthiia,166,12,91.0,29.0,0.23,0.2,0.1,0.0,0.01,0.0,0.03,0.01,0.22,0.01,0.17
evecs,180,6,110.0,41.0,0.07,0.29,0.1,0.0,0.09,0.0,0.01,0.01,0.08,0.08,0.26
